movieId,clean_title,Total_Ratings,Average_Rating
3617,Road Trip,41,3.0853658536585367
6807,Monty Python's The Meaning of Life,40,3.95
224,Don Juan DeMarco,40,3.6125
31658,Howl's Moving Castle (Hauru no ugoku shiro),40,4.075
529,Searching for Bobby Fischer,40,3.875
44199,Inside Man,40,3.8
1233,"Boot, Das (Boat, The)",40,4.2125
2541,Cruel Intentions,40,3.225
4223,Enemy at the Gates,40,3.5125
98809,"Hobbit: An Unexpected Journey, The",40,3.8125
33615,Madagascar,40,3.375
471,"Hudsucker Proxy, The",40,3.55
1569,My Best Friend's Wedding,40,3.5
1228,Raging Bull,40,4.1875
2193,Willow,40,3.3375
4367,Lara Croft: Tomb Raider,40,2.9
6218,Bend It Like Beckham,40,3.3
282,Nell,40,3.3375
1674,Witness,40,3.65
41569,King Kong,40,3.4
376,"River Wild, The",40,3.25
1032,Alice in Wonderland,40,3.375
3703,"Road Warrior, The (Mad Max 2)",40,4.0375
1408,"Last of the Mohicans, The",39,3.8333333333333335
59615,Indiana Jones and the Kingdom of the Crystal Skull,39,2.8333333333333335
2248,Say Anything...,39,3.923076923076923
2908,Boys Don't Cry,39,3.551282051282051
7451,Mean Girls,39,3.7564102564102564
1953,"French Connection, The",39,3.871794871794872
27773,Old Boy,39,4.089743589743589
3082,"World Is Not Enough, The",39,3.3333333333333335
8528,Dodgeball: A True Underdog Story,39,3.551282051282051
1274,Akira,39,3.7435897435897436
3174,Man on the Moon,39,3.4871794871794872
2580,Go,39,3.9615384615384617
8949,Sideways,39,3.7435897435897436
4148,Hannibal,39,2.9358974358974357
1129,Escape from New York,39,3.448717948717949
3826,Hollow Man,39,2.2948717948717947
2094,"Rocketeer, The",39,3.2564102564102564
6188,Old School,39,3.5128205128205128
2746,Little Shop of Horrors,39,3.3333333333333335
2723,Mystery Men,39,3.08974358974359
1673,Boogie Nights,39,4.076923076923077
61323,Burn After Reading,39,3.4871794871794872
3300,Pitch Black,39,3.5641025641025643
2951,"Fistful of Dollars, A (Per un pugno di dollari)",39,3.9358974358974357
58998,Forgetting Sarah Marshall,39,3.769230769230769
6936,Elf,39,3.6923076923076925
53996,Transformers,39,3.3461538461538463
2761,"Iron Giant, The",39,4.051282051282051
3039,Trading Places,39,3.730769230769231
40819,Walk the Line,39,3.7564102564102564
2289,"Player, The",38,3.9473684210526314
3362,Dog Day Afternoon,38,3.9342105263157894
31,Dangerous Minds,38,3.1842105263157894
8972,National Treasure,38,3.263157894736842
51540,Zodiac,38,3.710526315789474
91542,Sherlock Holmes: A Game of Shadows,38,3.763157894736842
2018,Bambi,38,3.3684210526315788
8533,"Notebook, The",38,3.5657894736842106
277,Miracle on 34th Street,38,3.223684210526316
44665,Lucky Number Slevin,38,3.8552631578947367
8950,The Machinist,38,3.986842105263158
2124,"Addams Family, The",38,3.289473684210526
7090,Hero (Ying xiong),38,3.9210526315789473
3702,Mad Max,38,3.486842105263158
2420,"Karate Kid, The",38,3.5657894736842106
79091,Despicable Me,38,3.6842105263157894
315,"Specialist, The",38,3.0789473684210527
112552,Whiplash,38,4.0394736842105265
2770,Bowfinger,38,2.960526315789474
29,"City of Lost Children, The (Cité des enfants perdus, La)",38,4.0131578947368425
3967,Billy Elliot,37,3.8513513513513513
4016,"Emperor's New Groove, The",37,3.7162162162162162
55765,American Gangster,37,3.9054054054054053
1093,"Doors, The",37,3.4054054054054053
64957,"Curious Case of Benjamin Button, The",37,3.5945945945945947
1020,Cool Runnings,37,3.081081081081081
30810,"Life Aquatic with Steve Zissou, The",37,3.4864864864864864
58,"Postman, The (Postino, Il)",37,4.027027027027027
112556,Gone Girl,37,3.7162162162162162
5971,My Neighbor Totoro (Tonari no Totoro),37,3.9594594594594597
832,Ransom,37,3.3378378378378377
8376,Napoleon Dynamite,37,3.324324324324324
8622,Fahrenheit 9/11,37,3.4864864864864864
5266,Panic Room,37,3.0
2021,Dune,37,3.4324324324324325
92259,Intouchables,37,4.108108108108108
455,Free Willy,37,2.391891891891892
3034,Robin Hood,36,3.513888888888889
1345,Carrie,36,3.3472222222222223
902,Breakfast at Tiffany's,36,3.8472222222222223
1059,William Shakespeare's Romeo + Juliet,36,3.7222222222222223
1060,Swingers,36,3.6944444444444446
671,Mystery Science Theater 3000: The Movie,36,3.486111111111111
2948,From Russia with Love,36,3.75
3247,Sister Act,36,3.0277777777777777
4638,Jurassic Park III,36,2.8472222222222223
6947,Master and Commander: The Far Side of the World,36,3.638888888888889
345,"Adventures of Priscilla, Queen of the Desert, The",36,3.5972222222222223
180,Mallrats,36,3.4027777777777777
2231,Rounders,36,3.861111111111111
22,Copycat,36,3.2222222222222223
2581,Never Been Kissed,36,2.9583333333333335
3108,"Fisher King, The",36,3.8055555555555554
585,"Brady Bunch Movie, The",36,2.736111111111111
44195,Thank You for Smoking,36,4.027777777777778
3510,Frequency,36,3.4166666666666665
34150,Fantastic Four,36,2.763888888888889
3101,Fatal Attraction,36,3.0972222222222223
119145,Kingsman: The Secret Service,36,3.986111111111111
3409,Final Destination,35,2.9285714285714284
628,Primal Fear,35,3.642857142857143
193,Showgirls,35,2.4714285714285715
3809,What About Bob?,35,3.2714285714285714
1084,Bonnie and Clyde,35,4.071428571428571
7445,Man on Fire,35,3.6285714285714286
805,"Time to Kill, A",35,3.657142857142857
31696,Constantine,35,3.4714285714285715
2427,"Thin Red Line, The",35,3.3
38061,Kiss Kiss Bang Bang,35,4.071428571428571
36529,Lord of War,35,3.7142857142857144
63113,Quantum of Solace,35,3.4571428571428573
914,My Fair Lady,35,4.042857142857143
60040,"Incredible Hulk, The",35,3.1714285714285713
1029,Dumbo,35,3.3857142857142857
30812,"Aviator, The",35,3.5285714285714285
66097,Coraline,35,3.7
719,Multiplicity,35,2.842857142857143
256,Junior,35,2.8285714285714287
1249,"Femme Nikita, La (Nikita)",35,4.071428571428571
3361,Bull Durham,35,3.6714285714285713
170,Hackers,35,3.2285714285714286
64839,"Wrestler, The",34,3.735294117647059
4641,Ghost World,34,3.5
969,"African Queen, The",34,3.9705882352941178
6708,Matchstick Men,34,3.7205882352941178
64969,Yes Man,34,3.6176470588235294
39183,Brokeback Mountain,34,3.5588235294117645
85414,Source Code,34,3.6029411764705883
86332,Thor,34,3.514705882352941
1663,Stripes,34,3.7941176470588234
5254,Blade II,34,3.2058823529411766
2140,"Dark Crystal, The",34,3.5441176470588234
3882,Bring It On,34,2.6911764705882355
54259,Stardust,34,3.6029411764705883
362,"Jungle Book, The",34,3.5294117647058822
8807,Harold and Kumar Go to White Castle,34,3.4558823529411766
1287,Ben-Hur,34,3.9411764705882355
44555,"Lives of Others, The (Das leben der Anderen)",34,4.117647058823529
1261,Evil Dead II (Dead by Dawn),34,4.044117647058823
60,"Indian in the Cupboard, The",34,3.235294117647059
524,Rudy,34,3.485294117647059
4344,Swordfish,34,3.1029411764705883
6287,Anger Management,34,3.0588235294117645
45720,"Devil Wears Prada, The",34,3.5588235294117645
327,Tank Girl,34,2.823529411764706
1947,West Side Story,34,3.6029411764705883
4734,Jay and Silent Bob Strike Back,34,3.161764705882353
69481,"Hurt Locker, The",34,4.0588235294117645
1172,Cinema Paradiso (Nuovo cinema Paradiso),34,4.161764705882353
3698,"Running Man, The",34,3.2205882352941178
3681,For a Few Dollars More (Per qualche dollaro in più),33,4.151515151515151
1272,Patton,33,4.121212121212121
2300,"Producers, The",33,3.9696969696969697
637,Sgt. Bilko,33,3.0454545454545454
1047,"Long Kiss Goodnight, The",33,3.3181818181818183
8957,Saw,33,3.1818181818181817
265,Like Water for Chocolate (Como agua para chocolate),33,3.9393939393939394
1244,Manhattan,33,4.106060606060606
5388,Insomnia,33,3.303030303030303
4874,K-PAX,33,3.484848484848485
6534,Hulk,33,2.5606060606060606
6754,Underworld,33,3.5
2393,Star Trek: Insurrection,33,3.1515151515151514
4015,"Dude, Where's My Car?",33,2.727272727272727
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),33,3.0454545454545454
61132,Tropic Thunder,33,3.5
5673,Punch-Drunk Love,33,3.621212121212121
2949,Dr. No,33,3.712121212121212
53322,Ocean's Thirteen,33,3.484848484848485
30825,Meet the Fockers,33,3.106060606060606
1918,Lethal Weapon 4,33,2.8484848484848486
3396,"Muppet Movie, The",33,3.590909090909091
610,Heavy Metal,33,3.5454545454545454
837,Matilda,33,3.272727272727273
342,Muriel's Wedding,33,3.272727272727273
3555,U-571,33,3.4242424242424243
2145,Pretty in Pink,33,3.242424242424242
1882,Godzilla,33,1.9545454545454546
72011,Up in the Air,32,3.71875
96610,Looper,32,3.640625
6157,Daredevil,32,2.5
5064,The Count of Monte Cristo,32,3.828125
104841,Gravity,32,3.578125
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",32,2.625
2944,"Dirty Dozen, The",32,3.96875
1644,I Know What You Did Last Summer,32,2.109375
102125,Iron Man 3,32,3.5625
45,To Die For,32,3.3125
3285,"Beach, The",32,3.0625
3257,"Bodyguard, The",32,2.859375
152081,Zootopia,32,3.890625
8917,Team America: World Police,32,3.46875
4361,Tootsie,32,3.421875
8970,Finding Neverland,32,3.609375
303,"Quick and the Dead, The",32,2.953125
1911,Dr. Dolittle,32,2.609375
53972,Live Free or Die Hard,32,3.40625
88129,Drive,32,3.765625
6281,Phone Booth,32,3.140625
1912,Out of Sight,32,3.859375
2160,Rosemary's Baby,32,4.171875
68237,Moon,32,3.96875
88140,Captain America: The First Avenger,32,3.546875
1717,Scream 2,31,2.9193548387096775
4890,Shallow Hal,31,3.032258064516129
61024,Pineapple Express,31,3.6774193548387095
5630,Red Dragon,31,3.435483870967742
1747,Wag the Dog,31,3.338709677419355
4701,Rush Hour 2,31,3.370967741935484
110102,Captain America: The Winter Soldier,31,3.7419354838709675
108932,The Lego Movie,31,3.870967741935484
135,Down Periscope,31,2.9516129032258065
1805,Wild Things,31,3.0161290322580645
1405,Beavis and Butt-Head Do America,31,2.935483870967742
3386,JFK,31,3.5
65,Bio-Dome,31,2.532258064516129
1566,Hercules,31,3.4516129032258065
1587,Conan the Barbarian,31,3.2580645161290325
3256,Patriot Games,31,3.5161290322580645
88163,"Crazy, Stupid, Love.",31,3.9838709677419355
139385,The Revenant,31,3.903225806451613
4446,Final Fantasy: The Spirits Within,31,3.3548387096774195
97938,Life of Pi,31,3.629032258064516
34319,"Island, The",31,3.3548387096774195
272,"Madness of King George, The",31,3.7580645161290325
72641,"Blind Side, The",31,3.6774193548387095
2953,Home Alone 2: Lost in New York,31,2.5161290322580645
46723,Babel,31,3.5
4321,City Slickers,31,3.370967741935484
724,"Craft, The",31,3.032258064516129
2064,Roger & Me,31,3.838709677419355
3006,"Insider, The",31,3.7419354838709675
84152,Limitless,30,3.95
7022,Battle Royale (Batoru rowaiaru),30,3.933333333333333
111362,X-Men: Days of Future Past,30,3.8333333333333335
5219,Resident Evil,30,3.0833333333333335
204,Under Siege 2: Dark Territory,30,2.716666666666667
95167,Brave,30,3.466666666666667
2058,"Negotiator, The",30,3.35
1271,Fried Green Tomatoes,30,3.5
915,Sabrina,30,3.7666666666666666
56757,Sweeney Todd: The Demon Barber of Fleet Street,30,3.716666666666667
2871,Deliverance,30,3.9
2423,Christmas Vacation (National Lampoon's Christmas Vacation),30,3.566666666666667
38038,Wallace & Gromit in The Curse of the Were-Rabbit,30,3.6333333333333333
1479,"Saint, The",30,3.216666666666667
2403,First Blood (Rambo: First Blood),30,3.55
97921,Silver Linings Playbook,30,3.716666666666667
1267,"Manchurian Candidate, The",30,4.25
2501,October Sky,30,3.75
348,Bullets Over Broadway,30,3.5833333333333335
95510,"Amazing Spider-Man, The",30,3.25
1373,Star Trek V: The Final Frontier,30,2.6666666666666665
838,Emma,30,3.9166666666666665
898,"Philadelphia Story, The",29,4.310344827586207
2384,Babe: Pig in the City,29,2.7758620689655173
2411,Rocky IV,29,2.706896551724138
2421,"Karate Kid, Part II, The",29,2.7758620689655173
5444,Lilo & Stitch,29,3.810344827586207
1513,Romy and Michele's High School Reunion,29,2.9655172413793105
60074,Hancock,29,3.0344827586206895
106696,Frozen,29,3.6206896551724137
3273,Scream 3,29,2.6724137931034484
3745,Titan A.E.,29,3.413793103448276
647,Courage Under Fire,29,3.3275862068965516
115149,John Wick,29,3.8448275862068964
3825,Coyote Ugly,29,2.7413793103448274
1339,Dracula (Bram Stoker's Dracula),29,3.4655172413793105
2485,She's All That,29,2.8448275862068964
1831,Lost in Space,29,2.4482758620689653
2722,Deep Blue Sea,29,2.7758620689655173
1061,Sleepers,29,3.6724137931034484
3168,Easy Rider,29,3.603448275862069
94959,Moonrise Kingdom,29,3.7758620689655173
6155,How to Lose a Guy in 10 Days,29,3.2758620689655173
246,Hoop Dreams,29,4.293103448275862
1269,Arsenic and Old Lace,29,3.8793103448275863
3450,Grumpy Old Men,29,3.293103448275862
743,Spy Hard,29,2.5172413793103448
5620,Sweet Home Alabama,28,3.0535714285714284
82459,True Grit,28,3.75
4019,Finding Forrester,28,3.7142857142857144
56782,There Will Be Blood,28,4.142857142857143
46970,Talladega Nights: The Ballad of Ricky Bobby,28,3.25
273,Mary Shelley's Frankenstein (Frankenstein),28,2.9464285714285716
2335,"Waterboy, The",28,3.1785714285714284
968,Night of the Living Dead,28,3.75
1223,"Grand Day Out with Wallace and Gromit, A",28,4.089285714285714
2788,Monty Python's And Now for Something Completely Different,28,4.053571428571429
3186,"Girl, Interrupted",28,3.4642857142857144
1027,Robin Hood: Prince of Thieves,28,3.017857142857143
2243,Broadcast News,28,3.4285714285714284
1077,Sleeper,28,3.75
115713,Ex Machina,28,3.9107142857142856
4232,Spy Kids,28,2.9464285714285716
45186,Mission: Impossible III,28,3.5892857142857144
97304,Argo,28,3.982142857142857
1299,"Killing Fields, The",28,4.017857142857143
2150,"Gods Must Be Crazy, The",28,3.892857142857143
198,Strange Days,28,3.25
74789,Alice in Wonderland,28,2.875
24,Powder,28,3.125
60756,Step Brothers,28,3.5535714285714284
3740,Big Trouble in Little China,28,3.857142857142857
52,Mighty Aphrodite,28,3.4642857142857144
3269,Forever Young,27,2.8518518518518516
720,Wallace & Gromit: The Best of Aardman Animation,27,4.092592592592593
4343,Evolution,27,3.037037037037037
122918,Guardians of the Galaxy 2,27,3.925925925925926
3252,Scent of a Woman,27,3.5925925925925926
4700,"Princess Diaries, The",27,3.037037037037037
3254,Wayne's World 2,27,3.2962962962962963
57368,Cloverfield,27,3.3518518518518516
922,Sunset Blvd. (a.k.a. Sunset Boulevard),27,4.333333333333333
1499,Anaconda,27,1.9259259259259258
741,Ghost in the Shell (Kôkaku kidôtai),27,4.148148148148148
1982,Halloween,27,3.7222222222222223
122900,Ant-Man,27,3.7222222222222223
122892,Avengers: Age of Ultron,27,3.5185185185185186
4901,Spy Game,27,3.4814814814814814
2232,Cube,27,3.425925925925926
6503,Charlie's Angels: Full Throttle,27,2.3703703703703702
40629,Pride & Prejudice,27,3.5555555555555554
2431,Patch Adams,27,3.3703703703703702
909,"Apartment, The",27,3.962962962962963
5872,Die Another Day,27,2.925925925925926
1021,Angels in the Outfield,27,2.3333333333333335
80549,Easy A,27,3.7962962962962963
37733,"History of Violence, A",27,3.5
1257,Better Off Dead...,27,3.685185185185185
1293,Gandhi,27,3.8333333333333335
94864,Prometheus,27,3.2962962962962963
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",27,3.7962962962962963
3072,Moonstruck,27,3.5555555555555554
88744,Rise of the Planet of the Apes,27,3.462962962962963
1347,"Nightmare on Elm Street, A",27,3.0
880,"Island of Dr. Moreau, The",27,2.740740740740741
52281,Grindhouse,27,3.425925925925926
1120,"People vs. Larry Flynt, The",27,3.537037037037037
3424,Do the Right Thing,27,4.037037037037037
2109,"Jerk, The",27,3.3703703703703702
1179,"Grifters, The",27,3.6296296296296298
5013,Gosford Park,27,3.7037037037037037
166528,Rogue One: A Star Wars Story,27,3.925925925925926
102445,Star Trek Into Darkness,27,3.685185185185185
3968,Bedazzled,27,3.074074074074074
6787,All the President's Men,27,4.018518518518518
4002,"Planes, Trains & Automobiles",27,3.8518518518518516
1614,In & Out,26,2.7884615384615383
5574,"Transporter, The",26,3.519230769230769
2359,Waking Ned Devine (a.k.a. Waking Ned),26,3.673076923076923
164179,Arrival,26,3.980769230769231
2082,"Mighty Ducks, The",26,2.6538461538461537
112183,Birdman: Or (The Unexpected Virtue of Ignorance),26,3.3461538461538463
89492,Moneyball,26,3.8846153846153846
1960,"Last Emperor, The",26,3.6923076923076925
3969,Pay It Forward,26,3.4423076923076925
107,Muppet Treasure Island,26,3.326923076923077
1591,Spawn,26,2.6346153846153846
2616,Dick Tracy,26,2.8846153846153846
3148,"Cider House Rules, The",26,3.75
413,Airheads,26,2.7884615384615383
1476,Private Parts,26,3.5384615384615383
3476,Jacob's Ladder,26,3.5576923076923075
1235,Harold and Maude,26,4.288461538461538
93510,21 Jump Street,26,3.8653846153846154
148626,"Big Short, The",26,3.9615384615384617
2409,Rocky II,26,3.1923076923076925
3638,Moonraker,26,3.1346153846153846
3264,Buffy the Vampire Slayer,26,2.423076923076923
8783,"Village, The",26,3.1923076923076925
6957,Bad Santa,26,3.3653846153846154
106487,The Hunger Games: Catching Fire,26,3.6346153846153846
916,Roman Holiday,26,4.0576923076923075
3869,"Naked Gun 2 1/2: The Smell of Fear, The",26,3.423076923076923
2795,National Lampoon's Vacation,26,3.6538461538461537
2826,"13th Warrior, The",26,2.9038461538461537
5945,About Schmidt,26,3.173076923076923
2478,¡Three Amigos!,26,3.1346153846153846
4388,Scary Movie 2,26,2.6538461538461537
4128,"Lost Boys, The",26,3.7115384615384617
